state,institution_name,composite_year,composite_score,institution_type,unitid,opeid,city,zip_code
PA,Pace Institute,2006,2.6,Proprietary,214838,02289500,Reading,19601-3542
PA,Peirce College,2016,3,Non-profit,214883,00330900,Philadelphia,19102-4699
PA,Peirce College,2015,2.3,Non-Profit,214883,00330900,Philadelphia,19102-4699
PA,Peirce College,2014,2.7,Non Profit,214883,00330900,Philadelphia,19102-4699
PA,Peirce College,2013,3,Non Profit,214883,00330900,Philadelphia,19102-4699
PA,Peirce College,2012,3,Non Profit,214883,00330900,Philadelphia,19102-4699
PA,Peirce College,2011,3,Non-Profit,214883,00330900,Philadelphia,19102-4699
PA,Peirce College,2010,2.2,Non Profit,214883,00330900,Philadelphia,19102-4699
PA,Peirce College,2009,3,Private Non-Profit,214883,00330900,Philadelphia,19102-4699
PA,Peirce College,2008,2.4,Non Profit,214883,00330900,Philadelphia,19102-4699
PA,Peirce College,2007,3,Private Non-Profit,214883,00330900,Philadelphia,19130-4015
PA,Peirce College,2006,3,Private Non-Profit,214883,00330900,Philadelphia,19130-4015
PA,Penn Commercial Business/Technical School,2016,2,Proprietary,214892,00490200,Washington,15301-2871
PA,Penn Commercial Business/Technical School,2014,2.4,Proprietary,214892,00490200,Washington,15301-2871
PA,Penn Commercial Business/Technical School,2013,2.4,Proprietary,214892,00490200,Washington,15301-2871
PA,Penn Commercial Business/Technical School,2012,1.5,Proprietary,214892,00490200,Washington,15301-2871
PA,Penn Commercial Business/Technical School,2011,1.8,Proprietary,214892,00490200,Washington,15301-2871
PA,Penn Commercial Business/Technical School,2010,2.3,Proprietary,214892,00490200,Washington,15301-2871
PA,Penn Commercial Business/Technical School,2009,3,Proprietary,214892,00490200,Washington,15301-2871
PA,Penn Commercial Business/Technical School,2008,2.5,Proprietary,214892,00490200,Washington,15301-2871
PA,Penn Commercial Business/Technical School,2007,2.4,Proprietary,214892,00490200,Washington,15301-2871
PA,Penn Commercial Business/Technical School,2006,3,Proprietary,214892,00490200,Washington,15301-2871
PA,Pennco Tech,2016,2.2,Proprietary,214944,00944900,Bristol,19007-3696
PA,Pennco Tech,2015,1.5,Proprietary,214944,00944900,Bristol,19007-3696
PA,Pennco Tech,2014,1.6,Proprietary,214944,00944900,Bristol,19007-3696
PA,Pennco Tech,2013,1.8,Proprietary,214944,00944900,Bristol,19007-3696
PA,Pennco Tech,2012,1.5,Proprietary,214944,00944900,Bristol,19007-3696
PA,Pennco Tech,2011,1.5,Proprietary,214944,00944900,Bristol,19007-3696
PA,Pennco Tech,2010,1.6,Proprietary,214944,00944900,Bristol,19007-3696
PA,Pennco Tech,2009,1.5,Proprietary,214944,00944900,Bristol,19007-3696
PA,Pennco Tech,2008,2.1,Proprietary,214944,00944900,Bristol,19007-3696
PA,Pennco Tech,2007,1.6,Proprietary,214944,00944900,Bristol,19007-3696
PA,Pennco Tech,2006,1.5,Proprietary,214944,00944900,Bristol,19007-3696
PA,Pennsylvania Academy of Cosmetology Arts & Sciences,2015,2,Proprietary,214546,02119300,Johnstown,15904-1440
PA,Pennsylvania Academy of Cosmetology Arts & Sciences,2014,0,Proprietary,214546,02119300,Johnstown,15904-1440
PA,Pennsylvania Academy of Cosmetology Arts & Sciences,2013,2.3,Proprietary,214546,02119300,Johnstown,15904-1440
PA,Pennsylvania Academy of Cosmetology Arts & Sciences,2012,1.6,Proprietary,214546,02119300,Johnstown,15904-1440
PA,Pennsylvania Academy of Cosmetology Arts & Sciences,2011,2.7,Proprietary,214546,02119300,Johnstown,15904-1440
PA,Pennsylvania Academy of Cosmetology Arts & Sciences,2010,2.7,Proprietary,214546,02119300,Johnstown,15904-1440
PA,Pennsylvania Academy of Cosmetology Arts & Sciences,2009,2.7,Proprietary,214546,02119300,Johnstown,15904-1440
PA,Pennsylvania Academy of Cosmetology Arts & Sciences,2008,2.3,Proprietary,214546,02119300,Johnstown,15904-1440
PA,Pennsylvania Academy of Cosmetology Arts & Sciences,2007,2.2,Proprietary,214546,02119300,Johnstown,22003-
PA,Pennsylvania Academy of Cosmetology Arts & Sciences,2006,2.5,Proprietary,214546,02119300,Johnstown,22003-
PA,Pennsylvania Academy of the Fine Arts,2016,3,Non-profit,214971,02107300,Philadelphia,19102-1424
PA,Pennsylvania Academy of the Fine Arts,2015,2.2,Non-Profit,214971,02107300,Philadelphia,19102-1424
PA,Pennsylvania Academy of the Fine Arts,2014,2.2,Non Profit,214971,02107300,Philadelphia,19102-1424
PA,Pennsylvania Academy of the Fine Arts,2013,3,Non Profit,214971,02107300,Philadelphia,19102-1424
PA,Pennsylvania Academy of the Fine Arts,2012,1.7,Non Profit,214971,02107300,Philadelphia,19102-1424
PA,Pennsylvania Academy of the Fine Arts,2011,1.1,Non-Profit,214971,02107300,Philadelphia,19102-1424
PA,Pennsylvania Academy of the Fine Arts,2010,2.8,Non Profit,214971,02107300,Philadelphia,19102-1424
PA,Pennsylvania Academy of the Fine Arts,2009,1.8,Private Non-Profit,214971,02107300,Philadelphia,19102-1424
PA,Pennsylvania Academy of the Fine Arts,2008,1,Non Profit,214971,02107300,Philadelphia,19102-1424
PA,Pennsylvania Academy of the Fine Arts,2007,2.3,Private Non-Profit,214971,02107300,Philadelphia,19107-2095
PA,Pennsylvania Academy of the Fine Arts,2006,2,Private Non-Profit,214971,02107300,Philadelphia,19107-2095
PA,Pennsylvania College of Art & Design,2016,3,Non-profit,215053,02269900,Lancaster,17603-3528
PA,Pennsylvania College of Art & Design,2015,3,Non-Profit,215053,02269900,Lancaster,17603-3528
PA,Pennsylvania College of Art & Design,2014,2.4,Non Profit,215053,02269900,Lancaster,17603-3528
PA,Pennsylvania College of Art & Design,2013,2.3,Non Profit,215053,02269900,Lancaster,17603-3528
PA,Pennsylvania College of Art & Design,2012,3,Non Profit,215053,02269900,Lancaster,17603-3528
PA,Pennsylvania College of Art & Design,2011,2.5,Non-Profit,215053,02269900,Lancaster,17603-3528
PA,Pennsylvania College of Art & Design,2010,3,Non Profit,215053,02269900,Lancaster,17603-3528
PA,Pennsylvania College of Art & Design,2009,3,Private Non-Profit,215053,02269900,Lancaster,17603-3528
PA,Pennsylvania College of Art & Design,2008,3,Non Profit,215053,02269900,Lancaster,17603-3528
PA,Pennsylvania College of Art & Design,2007,3,Private Non-Profit,215053,02269900,Lancaster,17603-3528
PA,Pennsylvania College of Art & Design,2006,3,Private Non-Profit,215053,02269900,Lancaster,17603-3528
PA,Pennsylvania College of Health Sciences,2016,3,Non-profit,442356,00986300,Lancaster,17601-5871
PA,Pennsylvania College of Health Sciences,2015,1.5,Non-Profit,442356,00986300,Lancaster,17601-5871
PA,Pennsylvania College of Health Sciences,2014,3,Non Profit,442356,00986300,Lancaster,17601-5871
PA,Pennsylvania College of Health Sciences,2013,3,Non Profit,442356,00986300,Lancaster,17602-4955
PA,Pennsylvania College of Health Sciences,2012,3,Non Profit,442356,00986300,Lancaster,17602-4955
PA,Pennsylvania Gunsmith School,2016,3,Proprietary,215008,02330600,Pittsburgh,15202-2637
PA,Pennsylvania Gunsmith School,2015,3,Proprietary,215008,02330600,Pittsburgh,15202-2637
PA,Pennsylvania Gunsmith School,2014,3,Proprietary,215008,02330600,Pittsburgh,15202-2637
PA,Pennsylvania Gunsmith School,2013,3,Proprietary,215008,02330600,Pittsburgh,15202-2637
PA,Pennsylvania Gunsmith School,2012,3,Proprietary,215008,02330600,Pittsburgh,15202-2637
PA,Pennsylvania Gunsmith School,2011,3,Proprietary,215008,02330600,Pittsburgh,15202-2637
PA,Pennsylvania Gunsmith School,2010,3,Proprietary,215008,02330600,Pittsburgh,15202-2637
PA,Pennsylvania Gunsmith School,2009,3,Proprietary,215008,02330600,Pittsburgh,15202-2637
PA,Pennsylvania Gunsmith School,2008,3,Proprietary,215008,02330600,Pittsburgh,15202-2637
PA,Pennsylvania Gunsmith School,2007,3,Proprietary,215008,02330600,Pittsburgh,15202-2637
PA,Pennsylvania Gunsmith School,2006,3,Proprietary,215008,02330600,Pittsburgh,15202-2637
PA,Pennsylvania Institute of Taxidermy,2015,-0.8,Proprietary,215026,02574800,Ebensburg,15931-4106
PA,Pennsylvania Institute of Taxidermy,2014,1.1,Proprietary,215026,02574800,Ebensburg,15931-4106
PA,Pennsylvania Institute of Taxidermy,2013,2,Proprietary,215026,02574800,Ebensburg,15931-4106
PA,Pennsylvania Institute of Taxidermy,2012,1.5,Proprietary,215026,02574800,Ebensburg,15931-4106
PA,Pennsylvania Institute of Taxidermy,2011,1.5,Proprietary,215026,02574800,Ebensburg,15931-4106
PA,Pennsylvania Institute of Taxidermy,2010,1.9,Proprietary,215026,02574800,Ebensburg,15931-4106
PA,Pennsylvania Institute of Taxidermy,2009,0.8,Proprietary,215026,02574800,Ebensburg,15931-4106
PA,Pennsylvania Institute of Taxidermy,2008,-1,Proprietary,215026,02574800,Ebensburg,15931-4106
PA,Pennsylvania Institute of Taxidermy,2007,-0.4,Proprietary,215026,02574800,Ebensburg,15931-4106
PA,Pennsylvania Institute of Taxidermy,2006,1.5,Proprietary,215026,02574800,Ebensburg,15931-4106
PA,Pennsylvania Institute of Technology,2016,-0.9,Non-profit,214582,01099800,Media,19063-4098
PA,Pennsylvania Institute of Technology,2015,-1,Non-Profit,214582,01099800,Media,19063-4098
PA,Pennsylvania Institute of Technology,2014,0.3,Non Profit,214582,01099800,Media,19063-4098
PA,Pennsylvania Institute of Technology,2013,0.9,Non Profit,214582,01099800,Media,19063-4098
PA,Pennsylvania Institute of Technology,2011,1.7,Non-Profit,214582,01099800,Media,19063-4098
PA,Pennsylvania Institute of Technology,2010,0.9,Non Profit,214582,01099800,Media,19063-4098
PA,Pennsylvania Institute of Technology,2009,2.5,Private Non-Profit,214582,01099800,Media,19063-4098
PA,Pennsylvania Institute of Technology,2008,1.5,Non Profit,214582,01099800,Media,19063-4098
PA,Pennsylvania Institute of Technology,2007,1.8,Private Non-Profit,214582,01099800,Media,19063-0000
PA,Pennsylvania Institute of Technology,2006,0.5,Private Non-Profit,214582,01099800,Media,19063-0000
PA,Pennsylvania Myotherapy Institute,2009,1.4,Proprietary,,04119900,Gettysburg,17325-8259
PA,Pennsylvania Myotherapy Institute,2008,1.1,Proprietary,,04119900,Gettysburg,17325-8259
PA,Pennsylvania Myotherapy Institute,2007,2,Proprietary,,04119900,New Oxford,17350-8426
PA,Pennsylvania Myotherapy Institute,2006,2.6,Proprietary,,04119900,New Oxford,17350-8426
PA,Philadelphia Biblical University,2007,1.9,Private Non-Profit,215114,00335100,Langhorne,18106-9754
PA,Philadelphia Biblical University,2006,2.5,Private Non-Profit,215114,00335100,Langhorne,18106-9754
PA,Philadelphia College of Osteopathic Medicine,2016,3,Non-profit,215123,00335200,Philadelphia,19131-1694
PA,Philadelphia College of Osteopathic Medicine,2015,3,Non-Profit,215123,00335200,Philadelphia,19131-1694
PA,Philadelphia College of Osteopathic Medicine,2014,3,Non Profit,215123,00335200,Philadelphia,19131-1694
PA,Philadelphia College of Osteopathic Medicine,2013,3,Non Profit,215123,00335200,Philadelphia,19131-1694
PA,Philadelphia College of Osteopathic Medicine,2012,3,Non Profit,215123,00335200,Philadelphia,19131-1694
PA,Philadelphia College of Osteopathic Medicine,2011,3,Non-Profit,215123,00335200,Philadelphia,19131-1694
PA,Philadelphia College of Osteopathic Medicine,2010,3,Non Profit,215123,00335200,Philadelphia,19131-1694
PA,Philadelphia College of Osteopathic Medicine,2009,3,Private Non-Profit,215123,00335200,Philadelphia,19131-1694
PA,Philadelphia College of Osteopathic Medicine,2008,2.4,Non Profit,215123,00335200,Philadelphia,19131-1694
PA,Philadelphia College of Osteopathic Medicine,2007,3,Private Non-Profit,215123,00335200,Philadelphia,30024-2937
PA,Philadelphia College of Osteopathic Medicine,2006,3,Private Non-Profit,215123,00335200,Philadelphia,30024-2937
PA,Philadelphia Technician Training,2012,2.1,Non Profit,483823,04221300,Philadelphia,19138-1324
PA,Philadelphia Technician Training,2011,2.3,Non-Profit,483823,04221300,Philadelphia,19138-1324
PA,Philadelphia Technician Training Institute,2016,1.3,Non-profit,483823,04221300,Philadelphia,19138-1324
PA,Philadelphia Technician Training Institute,2015,2,Non-Profit,483823,04221300,Philadelphia,19138-1324
PA,Philadelphia Technician Training Institute,2014,1.5,Non Profit,483823,04221300,Philadelphia,19138-1324
PA,Philadelphia Technician Training Institute,2013,1.5,Non Profit,483823,04221300,Philadelphia,19138-1324
PA,Philadelphia University,2016,3,Non-profit,215099,00335400,Philadelphia,19144-5497
PA,Philadelphia University,2015,3,Non-Profit,215099,00335400,Philadelphia,19144-5497
PA,Philadelphia University,2014,3,Non Profit,215099,00335400,Philadelphia,19144-5497
PA,Philadelphia University,2013,3,Non Profit,215099,00335400,Philadelphia,19144-5497
PA,Philadelphia University,2012,3,Non Profit,215099,00335400,Philadelphia,19144-5497
PA,Philadelphia University,2011,3,Non-Profit,215099,00335400,Philadelphia,19144-5497
PA,Philadelphia University,2010,3,Non Profit,215099,00335400,Philadelphia,19144-5497
PA,Philadelphia University,2009,3,Private Non-Profit,215099,00335400,Philadelphia,19144-5497
PA,Philadelphia University,2008,3,Non Profit,215099,00335400,Philadelphia,19144-5497
PA,Philadelphia University,2007,2.9,Private Non-Profit,215099,00335400,Philadelphia,19053-6646
PA,Philadelphia University,2006,3,Private Non-Profit,215099,00335400,Philadelphia,19053-6646
PA,PITC Institute,2016,1.6,Proprietary,444811,03781300,Wyncote,19095-1221
PA,PITC Institute,2015,2.2,Proprietary,444811,03781300,Wyncote,19095-1221
PA,PITC Institute,2014,2.2,Proprietary,444811,03781300,Wyncote,19095-1221
PA,PITC Institute,2013,1.6,Proprietary,444811,03781300,Glenside,19038-4001
PA,PITC Institute,2012,1.8,Proprietary,444811,03781300,Glenside,19038-4001
PA,PITC Institute,2011,2.2,Proprietary,444811,03781300,Glenside,19038-4001
PA,PITC Institute,2010,2.4,Proprietary,444811,03781300,Glenside,19038-4001
PA,Pittsburgh Career Institute,2016,-0.2,Proprietary,216782,02202300,Pittsburgh,15219-1907
PA,Pittsburgh Career Institute,2015,-1,Proprietary,216782,02202300,Pittsburgh,15219-1907
PA,Pittsburgh Career Institute,2014,-1,Proprietary,216782,02202300,Pittsburgh,15219-1907
PA,Pittsburgh Institute of Aeronautics,2016,2.2,Non-profit,215381,00531000,West Mifflin,15122-2674
PA,Pittsburgh Institute of Aeronautics,2015,3,Non-Profit,215381,00531000,West Mifflin,15122-2674
PA,Pittsburgh Institute of Aeronautics,2014,3,Non Profit,215381,00531000,West Mifflin,15122-2674
PA,Pittsburgh Institute of Aeronautics,2013,2.8,Non Profit,215381,00531000,West Mifflin,15122-2674
PA,Pittsburgh Institute of Aeronautics,2012,2.4,Non Profit,215381,00531000,West Mifflin,15122-2674
PA,Pittsburgh Institute of Aeronautics,2011,2.8,Non-Profit,215381,00531000,West Mifflin,15122-2674
PA,Pittsburgh Institute of Aeronautics,2010,3,Non Profit,215381,00531000,West Mifflin,15122-2674
PA,Pittsburgh Institute of Aeronautics,2009,3,Private Non-Profit,215381,00531000,West Mifflin,15122-2674
PA,Pittsburgh Institute of Aeronautics,2008,2.6,Non Profit,215381,00531000,West Mifflin,15122-2674
PA,Pittsburgh Institute of Aeronautics,2007,1.7,Private Non-Profit,215381,00531000,West Mifflin,44473-9788
PA,Pittsburgh Institute of Aeronautics,2006,2.6,Private Non-Profit,215381,00531000,West Mifflin,44473-9788
PA,Pittsburgh Institute of Mortuary Science,2016,3,Non-profit,215390,01081400,Pittsburgh,15206-3706
PA,Pittsburgh Institute of Mortuary Science,2015,3,Non-Profit,215390,01081400,Pittsburgh,15206-3706
PA,Pittsburgh Institute of Mortuary Science,2014,3,Non Profit,215390,01081400,Pittsburgh,15206-3706
PA,Pittsburgh Institute of Mortuary Science,2013,3,Non Profit,215390,01081400,Pittsburgh,15206-3706
PA,Pittsburgh Institute of Mortuary Science,2012,3,Non Profit,215390,01081400,Pittsburgh,15206-3706
PA,Pittsburgh Institute of Mortuary Science,2011,3,Non-Profit,215390,01081400,Pittsburgh,15206-3706
PA,Pittsburgh Institute of Mortuary Science,2010,3,Non Profit,215390,01081400,Pittsburgh,15206-3706
PA,Pittsburgh Institute of Mortuary Science,2009,3,Private Non-Profit,215390,01081400,Pittsburgh,15206-3706
PA,Pittsburgh Institute of Mortuary Science,2008,2.2,Non Profit,215390,01081400,Pittsburgh,15206-3706
PA,Pittsburgh Institute of Mortuary Science,2007,2.2,Private Non-Profit,215390,01081400,Pittsburgh,15206-3706
PA,Pittsburgh Institute of Mortuary Science,2006,3,Private Non-Profit,215390,01081400,Pittsburgh,15206-3706
PA,Pittsburgh Technical College,2016,2,Non-profit,215415,00743700,Oakdale,15071-3205
PA,Pittsburgh Technical College,2015,2.3,Non-Profit,215415,00743700,Oakdale,15071-3205
PA,Pittsburgh Technical Institute,2014,2.3,Proprietary,215415,00743700,Oakdale,15071-3205
PA,Pittsburgh Technical Institute,2013,2.3,Proprietary,215415,00743700,Oakdale,15071-3205
PA,Pittsburgh Technical Institute,2012,2.4,Proprietary,215415,00743700,Oakdale,15071-3205
PA,Pittsburgh Technical Institute,2011,2,Proprietary,215415,00743700,Oakdale,15071-3205
PA,Pittsburgh Technical Institute,2010,2.1,Proprietary,215415,00743700,Oakdale,15071-3205
PA,Pittsburgh Technical Institute,2009,2.3,Proprietary,215415,00743700,Oakdale,15071-3205
PA,Pittsburgh Technical Institute,2008,2.7,Proprietary,215415,00743700,Oakdale,15071-3205
PA,Pittsburgh Technical Institute,2007,3,Proprietary,215415,00743700,Oakdale,15071-3205
PA,Pittsburgh Technical Institute,2006,2.9,Proprietary,215415,00743700,Oakdale,15071-3205
PA,Pittsburgh Theological Seminary,2016,3,Non-profit,215424,00335600,Pittsburgh,15206-2596
PA,Pittsburgh Theological Seminary,2015,2.2,Non-Profit,215424,00335600,Pittsburgh,15206-2596
PA,Pittsburgh Theological Seminary,2014,3,Non Profit,215424,00335600,Pittsburgh,15206-2596
PA,Pittsburgh Theological Seminary,2013,3,Non Profit,215424,00335600,Pittsburgh,15206-2596
PA,Pittsburgh Theological Seminary,2012,3,Non Profit,215424,00335600,Pittsburgh,15206-2596
PA,Pittsburgh Theological Seminary,2011,2.2,Non-Profit,215424,00335600,Pittsburgh,15206-2596
PA,Pittsburgh Theological Seminary,2010,3,Non Profit,215424,00335600,Pittsburgh,15206-2596
PA,Pittsburgh Theological Seminary,2009,3,Private Non-Profit,215424,00335600,Pittsburgh,15206-2596
PA,Pittsburgh Theological Seminary,2008,2.2,Non Profit,215424,00335600,Pittsburgh,15206-2596
PA,Pittsburgh Theological Seminary,2007,3,Private Non-Profit,215424,00335600,Pittsburgh,15206-2596
PA,Pittsburgh Theological Seminary,2006,3,Private Non-Profit,215424,00335600,Pittsburgh,15206-2596
PA,Point Park University,2016,3,Non-profit,215442,00335700,Pittsburgh,15222-1912
PA,Point Park University,2015,2.9,Non-Profit,215442,00335700,Pittsburgh,15222-1912
